id,filename,title,score
1863184497874706818,data/images2234.jpeg,Breakfast,0.241
1916125216843219337,data/images2235.jpeg,Currywurst and chips,0.59
100275,data/images2236.jpeg,Sausage,0.607
1961039231977230423,data/images2240.jpeg,"Steak pie, chips and gravy",0.634
1837775971115512266,data/images2241.jpeg,2 inch sausage roll,0.337
1527022454400499714,data/images2242.jpeg,Cheesy coneys,0.637
1908224163220951444,data/images2243.jpeg,Rocky Mountain Oysters,0.329
1822545779484934409,data/images2244.jpeg,Apple crumble and custard,0.448
100136,data/images2245.jpeg,Prime rib cheeseburger,0.455
1810023545478758420,data/images2246.jpeg,"Sausages, chips and curry sauce",0.416
1698352509134197171,data/images2248.jpeg,Unidentified food,0.569
1772684884659556600,data/images2249.jpeg,Cottage pie,0.748
1494249807292080129,data/images2250.jpeg,Lunch box,0.844
1604825200914305025,data/images2252.jpeg,Hawk burger,0.943
1946955477591478621,data/images2254.jpeg,Carapulcra con Sopa Seca,0.416
1667184120500199424,data/images2255.jpeg,Pulled pork loaded fries,0.722
1822555109915603295,data/images2256.jpeg,Chicken tikka dirty fries,0.728
1496833607054381058,data/images2257.jpeg,Lasagna,0.134
1897331590835175907,data/images2259.jpeg,64 pints of Grolsch,0.534
1564298844699066370,data/images2261.jpeg,Curry goat and rice,0.717
1477283211852103683,data/images2262.jpeg,Pizza,0.51
1899598859224895668,data/images2263.jpeg,Pepperoni pizza,0.547
1477302278591758336,data/images2265.jpeg,Streetwise Meal,0.799
1920564356359623076,data/images2266.jpeg,Lollies loaded bubble waffle,0.729
1601304100209332224,data/images2268.jpeg,Hot dog,0.232
1487809456771584002,data/images2269.jpeg,Sausage and Vegeta,0.679
1846886746794983486,data/images2270.jpeg,Breakfast muffin,0.716
1833941471906402740,data/images2272.jpeg,Share box,0.762
100263,data/images2273.jpeg,Lamb gyros snack pack,0.787
1908272744887967830,data/images2274.jpeg,Chicken pie and pigs in blankets,0.593
1741533310919036950,data/images2275.jpeg,Chicken curry,0.572
1883555564992782480,data/images2276.jpeg,"Sausages, chips and curry sauce",0.589
100426,data/images2277.jpeg,Loaded hot dog,0.644
1640384540924411909,data/images2278.jpeg,Kebab roll and romanian sausage,0.949
1745593820593414319,data/images2279.jpeg,Cannolli,0.797
1589357875771895811,data/images2280.jpeg,Poutine,0.636
1534566612094828544,data/images2282.jpeg,Meat pie,0.379
1583751887211311104,data/images2284.jpeg,Breakfast wrap,0.9
1491097849542868994,data/images2285.jpeg,"Chicken, chips and curry sauce",0.769
1640015771240738816,data/images2290.jpeg,Hot dog,0.858
1498646167810359298,data/images2292.jpeg,Samosas,0.704
1482292496986161154,data/images2294.jpeg,Chips and nuggets,0.487
1655604822001762306,data/images2296.jpeg,Cheeseburger,0.129
1870842561704976589,data/images2298.jpeg,"Turkey, bacon and stuffing bap",0.409
1480190069420011531,data/images2299.jpeg,Shepherd's pie and an Amstel,0.659
1496171117580636160,data/images2305.jpeg,Burger,0.159
100121,data/images2307.jpeg,Loaded chicken and chips,0.845
1819351861708693964,data/images2308.jpeg,Buffalo chicken and chips,0.869
1891196468460962048,data/images2310.jpeg,"Fish, chips and mushy peas",0.583
1888221857456800145,data/images2312.jpeg,Lemon and garlic chicken flatbread,0.887
1693572559176954160,data/images2313.jpeg,Lumpia,0.845
1635411560964435974,data/images2316.jpeg,Sausage stromboli,0.933
1903895920250658907,data/images2318.jpeg,“Toffee” doughnut,0.52
1624846750019190785,data/images2321.jpeg,Bratwurst and a pint,0.836
1706086764350157132,data/images2326.jpeg,Baguette,0.685
1565278185570312192,data/images2330.jpeg,Can of Stella,0.239
100163,data/images2333.jpeg,Hotdog,0.234
1516749511867121669,data/images2334.jpeg,Double bacon cheeseburger,0.909
1520858864287158272,data/images2335.jpeg,Salted herring sandwich,0.226
1756349669578338809,data/images2336.jpeg,4 jerk wings,0.717
100033,data/images2337.jpeg,Açaí and M&M,0.358
1472599507716255759,data/images2338.jpeg,Cheeseburger,0.491
1496118237662261253,data/images2341.jpeg,Chicken gyros,0.799
1847653958468202575,data/images2342.jpeg,Steak Pie,0.298
100126,data/images2343.jpeg,A can of IPA,0.113
100369,data/images2346.jpeg,Tomahawk steak,0.399
1715345161717239828,data/images2353.jpeg,Homemade banana and chocolate cake,0.855
1956772321974268270,data/images2356.jpeg,"Pulled beef, gravy and chips",0.864
1497515566864781312,data/images2357.jpeg,Chips and sausages with curry sauce,0.788
100199,data/images2358.jpeg,Bruschetta,0.759
1920899322629017953,data/images2359.jpeg,Hotdog,0.101
1691534056754663424,data/images2360.jpeg,Chicken balti pie in a roll,0.479
1957855408183247174,data/images2361.jpeg,Sausages wrapped in a giant Yorkshire pudding,0.925
1853510861979369983,data/images2362.jpeg,Pie and mash,0.277
100146,data/images2366.jpeg,Shrimp tempura udon bowl,0.706
1524507750876971008,data/images2370.jpeg,Pork belly mac n cheese,0.698
1523237364671332352,data/images2371.jpeg,Monster breakfast baguette,0.626
100197,data/images2373.jpeg,"Lobster, steak, chicken tender and salad",0.586
1906060243206889525,data/images2374.jpeg,Hot chocolate brownie,0.779
1726242359526957540,data/images2377.jpeg,Zsíros kenyér,0.221
1831373161067323410,data/images2378.jpeg,Chicken and chips,0.894
1611796988563013633,data/images2379.jpeg,Buffalo wings and chips,0.929
1486360293731094532,data/images2380.jpeg,Twenteham,0.79
1631314553882419201,data/images2381.jpeg,Sziros kenyer,0.572
1658871997349109760,data/images2382.jpeg,Baja-style hot dog,0.845
1649819405847502848,data/images2383.jpeg,The Bulpit Beast,0.963
1855279998552404413,data/images2385.jpeg,Cheeseburger,0.438
1519015319435628545,data/images2386.jpeg,Currywurst and chips,0.773
1581645146256351232,data/images2387.jpeg,Chicken and chips,0.738
1573343735232036865,data/images2388.jpeg,Chorizo in bread,0.591
1485930608304001025,data/images2392.jpeg,Sausage in a waffle,0.55
1547528561216610305,data/images2393.jpeg,Strawberry waffle,0.816
1699546814645448825,data/images2394.jpeg,Honey butter chicken,0.559
1493875229113860098,data/images2396.jpeg,Cheeseburger and cheesy chips,0.321
1930622596648775743,data/images2398.jpeg,Jerk chicken,0.857
1863298911999283613,data/images2399.jpeg,Plant Based Shawerma,0.422
1655242818766471170,data/images2401.jpeg,Pork neck in a bun,0.629
100346,data/images2402.jpeg,Chicken sandwich with shoestring potatoes,0.479
1573285294350139392,data/images2403.jpeg,Hot dog,0.459
1914361557284167706,data/images2404.jpeg,Indian box,0.557
100039,data/images2405.jpeg,Loaded chicken nachos,0.706
1832786676105855183,data/images2410.jpeg,A pint of Peroni,0.477
1870496727142379600,data/images2412.jpeg,Shredded chicken loaded fries,0.671
100213,data/images2413.jpeg,Moroccan beef kefta on skewer,0.251
100016,data/images2414.jpeg,Veggie dog,0.175
1701206617918767579,data/images2423.jpeg,"Sausages, chips and curry sauce",0.881
1467604955519492101,data/images2424.jpeg,Chicken curry pot,0.616
100120,data/images2425.jpeg,Margherita pizza,0.863
1784213468163215857,data/images2428.jpeg,Buffalo chicken loaded fries,0.801
1841924673938063817,data/images2430.jpeg,Biscoff cake,0.716
1483530797068034048,data/images2433.jpeg,Sausage roll,0.464
100092,data/images2436.jpeg,Caramel waffle espresso martini,0.349
1862891607151772049,data/images2437.jpeg,Broodje kipsate,0.306
1638848531443195904,data/images2438.jpeg,Chilli cheese fries,0.893
1901352722164584904,data/images2443.jpeg,Disco fries,0.86
1643545965452840960,data/images2446.jpeg,Fried chicken,0.907
1489324066536361985,data/images2447.jpeg,Kuro Burger,0.502
100198,data/images2449.jpeg,Kräppelchen,0.698
1946922981176836327,data/images2450.jpeg,Double smash burger,0.849
1926656727132381334,data/images2452.jpeg,Chips and curry sauce,0.384
1872236813039079923,data/images2454.jpeg,Sausage baguette,0.548
1487517980212740096,data/images2456.jpeg,"Sausages, chips and curry sauce in a cob",0.736
1865405743362392189,data/images2459.jpeg,Christmas Dinner in a cup,0.54
100446,data/images2462.jpeg,Hamburger,0.465
1744537635907940429,data/images2463.jpeg,Nashville chicken sandwich,0.768
1842919261024784415,data/images2464.jpeg,Doner and chili pie,0.491
1516076159007612938,data/images2468.jpeg,Chili and cheese loaded chips,0.642
1551651481878761473,data/images2470.jpeg,Streetwise burger,0.938
1799886522084188499,data/images2472.jpeg,Sensational popcorn,0.284
1505177619754622976,data/images2475.jpeg,Double cheeseburger,0.876
1780017382360064435,data/images2478.jpeg,Slider box,0.697
100095,data/images2479.jpeg,Fried banana,0.304
1846273040029741555,data/images2484.jpeg,Black and white cookie shake,0.637
1765911307901882802,data/images2487.jpeg,Short rib poutine,0.895
1508116878912331776,data/images2488.jpeg,Chilli cheese fries,0.638
1895196383399026976,data/images2489.jpeg,Donuts,0.744
1507745760665911298,data/images2490.jpeg,Beef brisket and pulled pork,0.629
1848061170365739124,data/images2491.jpeg,Pint of Bittersweet Mint,0.4
1845092923957760377,data/images2492.jpeg,Chicken tinga burrito,0.669
1941179808551141380,data/images2494.jpeg,Hot dog,0.482
1943968018616189271,data/images2497.jpeg,Breakfast box,0.63
1827337284485587361,data/images2498.jpeg,Chicken and chips,0.809
1623039893357137925,data/images2500.jpeg,Hot dog,0.103
1833900489785950318,data/images2506.jpeg,Sausage with bread,0.724
1500961686957744132,data/images2507.jpeg,Sonoran hot dog,0.263
1625289651450789888,data/images2509.jpeg,Chicken skewer,0.797
100444,data/images2512.jpeg,QUADRUPLE BACON CHEESEBURGER,0.775
100014,data/images2513.jpeg,Popcorn,0.255
100124,data/images2514.jpeg,Veggie loaded fries,0.465
1464523792949170177,data/images2515.jpeg,Frankfurter,0.603
1527726851581526017,data/images2517.jpeg,Currywurst mit pommes frites,0.794
1705991392235798928,data/images2518.jpeg,Steak pie,0.813
1913677560321613968,data/images2520.jpeg,Ham and cheese panini,0.395
1767636969973014909,data/images2521.jpeg,"Pie, peas, chips and gravy",0.247
1480526615994118151,data/images2522.jpeg,Smashed double cheeseburger,0.438
1669754291215642639,data/images2526.jpeg,Fish and chips,0.3
100334,data/images2527.jpeg,Popcorn,0.413
1686704892906229761,data/images2530.jpeg,Chicharrones,0.906
1489645594360569859,data/images2531.jpeg,"Butter pie, peas and gravy",0.637
1584590122850299905,data/images2532.jpeg,"Pork, mash, peas and gravy",0.361
1840357556838895828,data/images2534.jpeg,Vietnamese springrolls,0.571
1528311512145838088,data/images2537.jpeg,Spanferkel,0.805
1495467128639660033,data/images2538.jpeg,Macaroni cheese n chorizo pie,0.49
1634567111824613378,data/images2539.jpeg,Cheeseburger,0.101
1855626047728869530,data/images2540.jpeg,Pie,0.122
1652341486606794752,data/images2544.jpeg,Yorkshire pudding wrap,0.634
1895255396832739778,data/images2549.jpeg,A scone and a hot drink,0.46
1463938451682779139,data/images2550.jpeg,Curry goat,0.486
1458141139622453257,data/images2553.jpeg,Hot Dog,0.241
1916509801774748108,data/images2554.jpeg,5 Zsíros kenyér,0.156
1727495096059269578,data/images2560.jpeg,Chicken tinga tacos,0.636
1464599448743563266,data/images2561.jpeg,Garlic chicken loaded fries,0.789
1708896084922192030,data/images2562.jpeg,Roast potatoes and beef gravy,0.843
1844029557663551722,data/images2564.jpeg,"Sausages, chips and curry sauce",0.541
1816359781319250292,data/images2565.jpeg,Butter pie and chips,0.398
1822300579772653937,data/images2567.jpeg,Katsu chicken,0.696
1527262081606635521,data/images2568.jpeg,Fried Oreos,0.539
1630220869736833025,data/images2569.jpeg,Bratwurst,0.283
1581705722810994688,data/images2571.jpeg,Hot dog,0.191
1671198126458150912,data/images2574.jpeg,Cheeseburger,0.303
1640036918745260033,data/images2575.jpeg,Pie and mushy peas,0.146
1794534830123942005,data/images2577.jpeg,Chicken Corner Kick Fries,0.852
1816590916364247244,data/images2580.jpeg,Tacos,0.835
1585297764182695936,data/images2581.jpeg,Cheeseburger,0.904
1482036062700589056,data/images2584.jpeg,Wigan kebab,0.116
1860697292652613947,data/images2585.jpeg,Cheeseburger,0.522
1930957749690482983,data/images2586.jpeg,Burger,0.675
1560677522336993280,data/images2590.jpeg,Pizza dog,0.797
1466457500639768583,data/images2592.jpeg,Lebanese chicken flatbread,0.89
1690409463277080577,data/images2598.jpeg,The Gloucester Monster Burger,0.959
1513913124184858625,data/images2599.jpeg,Cheesy chips,0.261
1525888415136419840,data/images2606.jpeg,White pizza,0.24
1779368513188327873,data/images2607.jpeg,Brazilian BBQ,0.784
1864347924026581139,data/images2608.jpeg,Cheese and ham toastie,0.467
1774078269400269173,data/images2609.jpeg,Chilli fries,0.633
100301,data/images2610.jpeg,Breaded chicken sandwich,0.583
1607734707629834240,data/images2614.jpeg,Cheesewurst,0.712
1568678437442789377,data/images2615.jpeg,Pizza bread,0.8
100038,data/images2616.jpeg,BBQ and farofa,0.333
1573720723843170305,data/images2617.jpeg,Cheeseburger,0.259
1861412851669258348,data/images2618.jpeg,Teriyaki Sticky Chicken Loaded Fries,0.681
1849914684029255953,data/images2621.jpeg,Crispy Korean chicken in spicy glaze,0.893
1941137586673836100,data/images2622.jpeg,Breakfast muffin,0.777
100450,data/images2623.jpeg,Cotton candy fries,0.193
1827796336562851983,data/images2628.jpeg,Cheese burger,0.602
1632774939181830145,data/images2633.jpeg,Chorizo hot dog,0.883
1870518450172629477,data/images2639.jpeg,Festive loaded fries,0.659
1606337335217590272,data/images2640.jpeg,Curry cheese and chips,0.755
1682387446992891904,data/images2644.jpeg,Fish and chips,0.915
1799487622789648647,data/images2646.jpeg,4 buffalo chicken tenders,0.547
1842649630846402841,data/images2647.jpeg,Roast dinner,0.751
1612874992332730368,data/images2648.jpeg,Cheeseburger,0.123
1968827908165702056,data/images2650.jpeg,Chili cheese tots,0.37
1769041268603064707,data/images2654.jpeg,Chicken gyros and chips,0.767
1960045988627849349,data/images2658.jpeg,"Fish, mushy peas and tartare sauce",0.741
1501632585566502918,data/images2660.jpeg,Pulled chicken sandwich,0.688
1855613213603164337,data/images2666.jpeg,Chicken katsu box,0.757
1899505221941756357,data/images2667.jpeg,Two battered sausages,0.605
1838670415796814230,data/images2669.jpeg,Tray of fries,0.181
1668658129230344194,data/images2670.jpeg,Bacon sandwich,0.125
1731409905477697875,data/images2672.jpeg,Chicken wings and rice,0.65
1828094576525000951,data/images2673.jpeg,"Pork, chips and gravy",0.78
1529071289524269056,data/images2676.jpeg,Makkarapärinät,0.826
1653108738922799106,data/images2677.jpeg,Jerk chicken with rice,0.634
1624122368242089993,data/images2686.jpeg,Botervlaai,0.875
1649447834373029888,data/images2687.jpeg,Salt and pepper rubbed buffalo wings,0.856
1491444030647209986,data/images2689.jpeg,Rib roll and extras,0.775
1958673600518791506,data/images2691.jpeg,Rotisserie chicken,0.701
1564948937265582080,data/images2696.jpeg,Black pudding sausage roll,0.607
1504539368203112451,data/images2697.jpeg,Two slices of pizza,0.53
1538217790196391936,data/images2706.jpeg,Cheesy chips,0.726
1948063570018648423,data/images2716.jpeg,Chicken katsu curry,0.675
1740076947898790334,data/images2717.jpeg,Jerk chicken,0.516
1511766897653694464,data/images2719.jpeg,Cauliflower wings,0.269
1790186817721114855,data/images2723.jpeg,Pizza,0.356
1711100499166986427,data/images2724.jpeg,"Pie, mash and liquor",0.122
1655552058206961664,data/images2725.jpeg,Hash n Load Meal,0.348
1461638441343635458,data/images2726.jpeg,"Chips, sausages and curry sauce",0.562
1848087038677123387,data/images2728.jpeg,Pizza,0.438
1623177202652139520,data/images2729.jpeg,Carne asada fries,0.682
1615351724172009472,data/images2730.jpeg,Chicken curry and chips,0.8
1965843393541742592,data/images2733.jpeg,Roast potatoes,0.691
1483883515833982981,data/images2734.jpeg,Doner meat and chilli sauce pie,0.402
100414,data/images2735.jpeg,Cajun grilled chicken,0.588
1581609873082499072,data/images2736.jpeg,"Pie, mash and gravy",0.827
1908661159487824128,data/images2738.jpeg,Fish n chip butty,0.525
1622360157203173377,data/images2740.jpeg,Fried apple pancake,0.785
1682744458922655746,data/images2741.jpeg,The Stoke Stack,0.766
1906798984661729512,data/images2742.jpeg,Cubano sandwich,0.3
1543364140340858881,data/images2743.jpeg,Spaghetti meatball fries,0.579
1520489479563325440,data/images2746.jpeg,"Tacos, a burrito and fries",0.867
1904038966300459056,data/images2748.jpeg,4 chicken tenders,0.419
1637899304646897665,data/images2750.jpeg,Churros with chocolate dip,0.858
1515802525554909191,data/images2752.jpeg,Spaghetti and meatballs,0.439
1712142251537707214,data/images2753.jpeg,Pie and peas,0.249
1842267421689942095,data/images2756.jpeg,Dirty fries,0.444
1566041901937065984,data/images2761.jpeg,Roast pork and cheese sandwich,0.361
1587482131466526720,data/images2762.jpeg,Gunner dog,0.694
1535322472970690561,data/images2764.jpeg,Pizza twist,0.78
1664289675287097344,data/images2766.jpeg,Pretzel,0.464
1624227982180073473,data/images2769.jpeg,Beef curry poutine,0.869
1957886715252932714,data/images2770.jpeg,Beef brisket jalapeño loaded fries,0.893
1868033766947692895,data/images2775.jpeg,Festive bowl,0.721
1725874006962610661,data/images2776.jpeg,German sausage,0.741
1693990675409424645,data/images2777.jpeg,Pie and mash,0.421
1516151067033100300,data/images2780.jpeg,Coxinha,0.778
1619999285420118016,data/images2783.jpeg,4 spring rolls in chili sauce,0.245
1461056303229509637,data/images2784.jpeg,Cheeseburger,0.283
1506016262484525057,data/images2785.jpeg,Deep fried spaghetti and meatball fries,0.675
1486023064525541376,data/images2786.jpeg,Chilli dog,0.875
100432,data/images2788.jpeg,Rat,0.266
100441,data/images2789.jpeg,American hot dog,0.559
1772288742864134281,data/images2793.jpeg,Korean fire fries,0.882
1645830376789508108,data/images2796.jpeg,Fish and chips,0.781
1693231472646238443,data/images2797.jpeg,Double cheeseburger,0.944
1960405864541773863,data/images2800.jpeg,Charlie's way meal,0.838
1959327573974135017,data/images2803.jpeg,"""Greek style"" kebab and chips",0.807
1555915577998426112,data/images2806.jpeg,Chicken Balti pie,0.151
100287,data/images2809.jpeg,Jockey Whopper Burger,0.735
1492917706407952389,data/images2811.jpeg,Double cheeseburger,0.746
100353,data/images2813.jpeg,Pizza slice,0.3
1800215608027754823,data/images2816.jpeg,"Sausage, bread and a pint",0.73
1941494344089002347,data/images2820.jpeg,Steak and ale pasty,0.377
1517917461697466368,data/images2821.jpeg,Hot dog,0.655
1658467214700449792,data/images2823.jpeg,Grilled honey chicken chilli thigh,0.892
1829593511458410828,data/images2824.jpeg,Hot Honey Chicken & Chip,0.726
1627301615383334912,data/images2827.jpeg,Pulled pork loaded chips,0.923
1583858606499196929,data/images2828.jpeg,Salt and pepper munch box,0.662
1793227754646671780,data/images2831.jpeg,Chicken burger,0.095
1656631791694893063,data/images2835.jpeg,Pizza,0.307
1936826660604526838,data/images2836.jpeg,Two herrings,0.16
1769026211391447120,data/images2837.jpeg,Hotdog,0.563
100130,data/images2839.jpeg,Helmet nachos,0.414
1688583075419049984,data/images2840.jpeg,Pork katsu with rice,0.944
1623071819455504384,data/images2841.jpeg,Pulled pork nachos,0.383
100452,data/images2842.jpeg,"Hot dog, popcorn and coke",0.39
1689100765762109440,data/images2843.jpeg,Free hot dog,0.287
1891595259798315358,data/images2846.jpeg,Loaded sausage roll,0.794
1795791768283226343,data/images2849.jpeg,Popcorn chicken and waffle fries,0.956
1519798339608453122,data/images2852.jpeg,Fried chicken bao buns,0.762
1460964508231471104,data/images2856.jpeg,Bratwurst in a baguette,0.305
1916480479127089167,data/images2857.jpeg,Currywurst,0.596
1482417859296956420,data/images2859.jpeg,Pot noodle,0.469
1767248291345924109,data/images2860.jpeg,Bacon cheeseburger,0.127
1896984513131245827,data/images2862.jpeg,Sausage and a pint,0.362
1513854432244551682,data/images2865.jpeg,Pizza,0.779
1525477022847598592,data/images2866.jpeg,Steak and gravy pie,0.791
1696538293838479650,data/images2869.jpeg,Chicken curry and chips,0.722
1878027808070344891,data/images2870.jpeg,Salsipao Sandwich,0.713
1504906991990415369,data/images2875.jpeg,Tikka naan,0.794
1864370636551860260,data/images2876.jpeg,Chicken curry on chips,0.884
1456248003631661057,data/images2878.jpeg,Burger and Chips,0.726
1589208332468121600,data/images2881.jpeg,Breakfast wrap,0.88
1916147599934947517,data/images2883.jpeg,Sausage rolls,0.259
1807052202680136052,data/images2885.jpeg,Dirty doner wrap,0.613
1502766442562871301,data/images2890.jpeg,Black and gold creampuff,0.714
1709646513352085904,data/images2891.jpeg,Salt and pepper chicken fries,0.919
1838670449133138052,data/images2892.jpeg,Chicken carvery,0.605
1525556611040829440,data/images2893.jpeg,Curry chips and sausages,0.505
1693622787800170938,data/images2894.jpeg,Gunner dog,0.678
100447,data/images2896.jpeg,2 slices of taco pizza,0.736
1909135245640638852,data/images2898.jpeg,Popcorn chicken,0.809
1848060138705375458,data/images2900.jpeg,Pizza,0.906
1499474804499431433,data/images2905.jpeg,Currywurst,0.821
1941569488182472936,data/images2906.jpeg,Salt and pepper chips,0.788
100069,data/images2908.jpeg,The Duck Boot,0.437
1523946228295348224,data/images2909.jpeg,Cevapi roll,0.571
100448,data/images2911.jpeg,Donut chip nachos,0.606
1456652460572004360,data/images2914.jpeg,Doner kebab and chilli sauce pie,0.637
1502709264481140742,data/images2916.jpeg,Double smokehouse burger,0.906
1496896297042944003,data/images2919.jpeg,Double Monterey Jack cheeseburger,0.92
1703374865305145600,data/images2920.jpeg,Yorkshire pudding wrap,0.923
1646938038000295939,data/images2922.jpeg,Fried chicken and seasoned fries,0.891
1508734030837080066,data/images2925.jpeg,Beef tongue stew,0.565
1524139791356416004,data/images2926.jpeg,Carne asada fries,0.651
1842552947596513296,data/images2927.jpeg,Truita de Patata,0.321
1840074280823918704,data/images2930.jpeg,Hotdog,0.399
1772331445329055881,data/images2934.jpeg,The hawk burger,0.753
100361,data/images2935.jpeg,Chocolate-filled doughnut,0.696
1790453454323740705,data/images2936.jpeg,BBQ loaded Mac and cheese,0.788
1499563922071900166,data/images2938.jpeg,Cueritos,0.268
1686012837167054848,data/images2939.jpeg,Sausage and bread,0.109
100081,data/images2940.jpeg,The Chessie (2015),0.481
1865452541988778144,data/images2945.jpeg,Christmas Dinner in a cup,0.235
1492541183515582471,data/images2946.jpeg,Macaroni cheese pie,0.642
1500591849798516738,data/images2947.jpeg,Chicken schnitzel sandwich,0.851
100291,data/images2950.jpeg,Pint of Coors,0.274
1484254657274859520,data/images2952.jpeg,"Steak, bacon and onion baguette",0.458
1885043522404786537,data/images2953.jpeg,The hawk burger,0.797
1844048563573248266,data/images2955.jpeg,Cheese dog,0.302
1545028572875718660,data/images2965.jpeg,Chicken balti pie,0.802
1642940197590515736,data/images2967.jpeg,Hot dog,0.58
1564659373078634498,data/images2972.jpeg,Sausage stromboli,0.898
1660213550625746947,data/images2973.jpeg,Katsudon,0.931
100013,data/images2977.jpeg,Skin-on chips,0.424
1687968785276235776,data/images2987.jpeg,Chicken wings,0.825
1787193679091790111,data/images2990.jpeg,Sunday roast,0.453
1700287978000494966,data/images2994.jpeg,Pepperoni pizza,0.656
1490769755569111045,data/images2996.jpeg,Popcorn chicken and chips,0.821
1892640756889772537,data/images2997.jpeg,The jockey whopper,0.713
1884690590526316642,data/images2999.jpeg,Steak pie,0.089
1505613227417288705,data/images3000.jpeg,Gourmet burger,0.709
1897742847136383308,data/images3002.jpeg,Crispy pork belly,0.932
1614708055421366273,data/images3003.jpeg,Lemon cannoli,0.9
1625530748429107202,data/images3004.jpeg,Sticky Korean chicken,0.927
1810753191136358491,data/images3006.jpeg,Hunter's chicken loaded fries,0.555
1525835421007093762,data/images3008.jpeg,Rib meat roll,0.809
1637741428251009024,data/images3009.jpeg,10 Cevapi,0.699
1789227726961881285,data/images3011.jpeg,Mixed worms and insects,0.292
1886048158494654768,data/images3015.jpeg,Sausage and mash,0.671
1909669397393715477,data/images3016.jpeg,Chips with curry sauce,0.357
1642080301168971776,data/images3019.jpeg,Yakitori bowl,0.956
1636824395803967504,data/images3022.jpeg,Cheeseburger and chicken,0.801
1800852334299537800,data/images3026.jpeg,Beef roll,0.474
1759188822917546334,data/images3029.jpeg,Korean chicken and chips,0.933
1703831423692525865,data/images3036.jpeg,Triple cheeseburger,0.526
1686119325134942209,data/images3038.jpeg,Cannolli,0.815
1635347918394912768,data/images3040.jpeg,Pork neck steak,0.868
1528862644362305536,data/images3042.jpeg,Teriyaki chicken,0.647
1572949195463725056,data/images3045.jpeg,Steak and ale pie,0.857
1577665492965359616,data/images3047.jpeg,Smash burger,0.773
100022,data/images3051.jpeg,Jalapeño cheese sausage,0.295
1490023164423905281,data/images3054.jpeg,"Chicken, pork and halloumi souvlakis",0.838
1501998883999825925,data/images3058.jpeg,Red Leicester filled sausage roll,0.771
1851351179202015639,data/images3060.jpeg,Dirty Fries,0.769
1510360205812506628,data/images3064.jpeg,Chicken nachos,0.497
1940851061658734938,data/images3068.jpeg,Chicken and beef burger combined,0.455
1842642242592551226,data/images3073.jpeg,Hot dog,0.23
1851725420535910857,data/images3076.jpeg,The United Pie,0.518
1583110654814474240,data/images3081.jpeg,Pizza slice,0.329
1889401132956762505,data/images3082.jpeg,Chicken kebab,0.583
1687436762602196992,data/images3086.jpeg,Butter chicken chips,0.918
1883290594254159896,data/images3088.jpeg,Pig skin in salsa,0.135
1574794645514715136,data/images3089.jpeg,Garlic and tomato sausage and scrambled tofu bap,0.749
100237,data/images3093.jpeg,Witches Cat hot dog,0.074
1609998320298074113,data/images3094.jpeg,Sausage roll,0.066
1692666350634758172,data/images3095.jpeg,Korean chicken,0.668
1553703601310240768,data/images3097.jpeg,Fish finger baguette,0.771
1523357666810396672,data/images3100.jpeg,Double bacon and pulled pork cheeseburger,0.733
1496503163557457922,data/images3103.jpeg,Chicken curry and chips,0.835
1776819330425987482,data/images3109.jpeg,Kebab fries,0.82
1500453504896356358,data/images3110.jpeg,Mac and cheese balls,0.629
1515071762542833666,data/images3112.jpeg,Acaraje,0.78
1485275542781837313,data/images3113.jpeg,Curry goat,0.622
100266,data/images3114.jpeg,The Full Monty,0.73
2025092001,data/images3115.jpeg,Veggie burger,0.277
1603808679735828480,data/images3116.jpeg,Chicken kebab,0.703
1549429602224947200,data/images3117.jpeg,Jerk chicken nachos,0.627
1691479946466672640,data/images3119.jpeg,Hot dog,0.802
1534460613790924800,data/images3122.jpeg,Steak bowls,0.944
1644607841452392452,data/images3124.jpeg,Snack bag,0.226
1562409618277601280,data/images3127.jpeg,The Wrap a Mac,0.767
1523014955322200064,data/images3129.jpeg,Bulpit beast,0.77
1608526720491204608,data/images3130.jpeg,"Chips, beans and cheese",0.554
1505496406768984064,data/images3131.jpeg,Chicken biryani,0.774
1620831000761892864,data/images3132.jpeg,Chicken and halloumi souvlaki,0.864
1930998733132447889,data/images3134.jpeg,Cheesy chips,0.096
1656046995188903936,data/images3137.jpeg,Churros,0.892
1841582050760908896,data/images3138.jpeg,The chippy tea butty,0.668
1945545079407493365,data/images3141.jpeg,Korean beef bulgogi stuffed baked potato,0.869
1778922651341250736,data/images3144.jpeg,Skyline nachos,0.231
1809896433652207914,data/images3145.jpeg,Bacon roll,0.342
1777743583153414350,data/images3147.jpeg,Chicharrones,0.776
1528464606707990535,data/images3151.jpeg,Chicken and fries,0.347
1690008555460370434,data/images3152.jpeg,BBQ chicken wings,0.192
1689330707728859137,data/images3154.jpeg,Pork gyros,0.949
1691451942592282625,data/images3155.jpeg,"Sausage, pickle and bread",0.754
1503297170820276224,data/images3156.jpeg,Chicken kebab meat in a roll,0.886
1967260124936089710,data/images3157.jpeg,Beef noodles,0.792
1882148535082406023,data/images3160.jpeg,Philly cheesesteak,0.118
1708603436885827830,data/images3163.jpeg,Sausage pizza,0.375
1514891734341373961,data/images3164.jpeg,Fleet Street burger,0.884
1749082596745548187,data/images3165.jpeg,Cheeseburger and waffle fries,0.935
100357,data/images3167.jpeg,Amazing onion sandwich,0.251
1521621059048456193,data/images3170.jpeg,Double cheeseburger,0.696
